;transcript_id;Raiz_Seca_logFC;logCPM;PValue;FDR;uniprot_name
1534;TRINITY_DN5693_c0_g1_i28;1.2;4.7674;1.45e-14;1.04e-12;INO1_TOBAC
1535;TRINITY_DN5693_c0_g3_i1;1.41;5.341;9.57e-05;0.00068;INO1_TOBAC
1536;TRINITY_DN5693_c0_g3_i1;1.41;5.341;9.57e-05;0.00068;INO1_TOBAC
1537;TRINITY_DN5695_c0_g1_i10;0.858;4.5158;4.69e-10;1.11e-08;TPR2_ARATH
1538;TRINITY_DN5695_c0_g1_i10;0.858;4.5158;4.69e-10;1.11e-08;TPR2_ARATH
1539;TRINITY_DN5696_c0_g1_i11;-2.55;5.0498;7.17e-11;2.09e-09;LBD41_ARATH
1540;TRINITY_DN57058_c0_g1_i2;2.23;2.8525;3.83e-06;3.7e-05;PLY1_ARATH
1541;TRINITY_DN57058_c0_g1_i2;2.23;2.8525;3.83e-06;3.7e-05;PLY1_ARATH
1542;TRINITY_DN57058_c0_g1_i2;2.23;2.8525;3.83e-06;3.7e-05;PLY1_ARATH
1543;TRINITY_DN57058_c0_g1_i2;2.23;2.8525;3.83e-06;3.7e-05;PLY1_ARATH
1544;TRINITY_DN57058_c0_g1_i2;2.23;2.8525;3.83e-06;3.7e-05;PLY1_ARATH
1545;TRINITY_DN5719_c0_g1_i3;1.72;3.0259;7.65e-06;6.88e-05;LAC17_ARATH
1546;TRINITY_DN5730_c0_g2_i6;0.385;3.8377;0.00235;0.011;M3K5G_ARATH
1547;TRINITY_DN5740_c0_g2_i5;-0.822;3.3474;0.000122;0.000817;IDD2_ARATH
1548;TRINITY_DN5740_c0_g2_i5;-0.822;3.3474;0.000122;0.000817;IDD2_ARATH
1549;TRINITY_DN5744_c0_g2_i1;1.46;4.8379;2.85e-17;4.12e-15;IRX9_ARATH
1550;TRINITY_DN5764_c0_g1_i12;-1.03;3.8567;1.2e-07;1.66e-06;RH20_ARATH
1551;TRINITY_DN5768_c0_g1_i6;-0.502;4.3622;1.1e-05;9.74e-05;AX22B_VIGRR
1552;TRINITY_DN5768_c0_g1_i6;-0.502;4.3622;1.1e-05;9.74e-05;AX22B_VIGRR
1553;TRINITY_DN5769_c0_g1_i2;-1.98;5.0507;1.44e-05;0.000127;P2C55_ARATH
1554;TRINITY_DN5781_c0_g1_i6;2.0;4.2078;1.45e-14;1.04e-12;TI10A_ARATH
1555;TRINITY_DN5781_c0_g1_i6;2.0;4.2078;1.45e-14;1.04e-12;TI10A_ARATH
1556;TRINITY_DN5781_c0_g1_i6;2.0;4.2078;1.45e-14;1.04e-12;TI10A_ARATH
1557;TRINITY_DN5794_c0_g1_i23;-3.44;2.7135;3e-08;4.73e-07;RS242_ARATH
1558;TRINITY_DN5795_c0_g1_i8;-2.69;2.0087;0.000489;0.00278;NDRP1_ARATH
1559;TRINITY_DN5803_c0_g1_i20;2.46;2.3033;0.000122;0.000817;LCB1_ARATH
1560;TRINITY_DN5809_c0_g1_i3;-1.38;3.3659;1.91e-06;1.99e-05;GLD27_ARATH
1561;TRINITY_DN5846_c0_g1_i10;-1.4;5.6346;0.000221;0.00144;LEGU_CANEN
1562;TRINITY_DN5846_c0_g1_i10;-1.4;5.6346;0.000221;0.00144;LEGU_CANEN
1563;TRINITY_DN586_c0_g2_i1;2.2;4.7017;1.76e-21;6.9e-19;LAC4_ARATH
1564;TRINITY_DN5871_c1_g1_i15;-1.37;3.6813;5.99e-08;8.84e-07;WTF1_ARATH
1565;TRINITY_DN5908_c0_g1_i4;1.34;4.2304;5.88e-11;1.72e-09;PMTE_ARATH
1566;TRINITY_DN5908_c0_g1_i4;1.34;4.2304;5.88e-11;1.72e-09;PMTE_ARATH
1567;TRINITY_DN5908_c0_g1_i4;1.34;4.2304;5.88e-11;1.72e-09;PMTE_ARATH
1568;TRINITY_DN5908_c0_g1_i4;1.34;4.2304;5.88e-11;1.72e-09;PMTE_ARATH
1569;TRINITY_DN5908_c0_g2_i1;1.73;4.369;1.45e-14;1.04e-12;PMTE_ARATH
1570;TRINITY_DN5947_c0_g1_i1;-0.5;4.6864;2.17e-07;2.97e-06;CDC73_ARATH
1571;TRINITY_DN5949_c0_g1_i12;2.18;3.8355;2.94e-11;9.17e-10;TRXB2_ARATH
1572;TRINITY_DN5949_c0_g1_i12;2.18;3.8355;2.94e-11;9.17e-10;TRXB2_ARATH
1573;TRINITY_DN5987_c0_g1_i4;-0.844;3.6466;1.53e-05;0.000128;MCA1_ARATH
1574;TRINITY_DN5987_c0_g1_i4;-0.844;3.6466;1.53e-05;0.000128;MCA1_ARATH
1575;TRINITY_DN5987_c0_g1_i4;-0.844;3.6466;1.53e-05;0.000128;MCA1_ARATH
1576;TRINITY_DN5987_c0_g1_i4;-0.844;3.6466;1.53e-05;0.000128;MCA1_ARATH
1577;TRINITY_DN5987_c0_g1_i4;-0.844;3.6466;1.53e-05;0.000128;MCA1_ARATH
1578;TRINITY_DN5987_c0_g1_i4;-0.844;3.6466;1.53e-05;0.000128;MCA1_ARATH
1579;TRINITY_DN60_c0_g1_i7;1.01;3.9001;2.39e-07;3.07e-06;MMT1_ARATH
1580;TRINITY_DN6039_c0_g1_i1;-0.276;5.0921;0.000325;0.00197;AB1A_ARATH
1581;TRINITY_DN6039_c0_g1_i1;-0.276;5.0921;0.000325;0.00197;AB1A_ARATH
1582;TRINITY_DN6123_c0_g1_i10;0.611;4.7799;2.35e-10;5.97e-09;SPDE_COFAR
1583;TRINITY_DN6126_c0_g1_i2;-0.349;4.3437;0.0026;0.0121;KSB_CUCMA
1584;TRINITY_DN6201_c1_g1_i90;1.29;3.796;5.99e-08;8.84e-07;EDR2_ARATH
1585;TRINITY_DN6201_c1_g1_i90;1.29;3.796;5.99e-08;8.84e-07;EDR2_ARATH
1586;TRINITY_DN6201_c1_g1_i90;1.29;3.796;5.99e-08;8.84e-07;EDR2_ARATH
1587;TRINITY_DN6201_c1_g1_i90;1.29;3.796;5.99e-08;8.84e-07;EDR2_ARATH
1588;TRINITY_DN6201_c1_g1_i90;1.29;3.796;5.99e-08;8.84e-07;EDR2_ARATH
1589;TRINITY_DN6201_c1_g1_i90;1.29;3.796;5.99e-08;8.84e-07;EDR2_ARATH
1590;TRINITY_DN6201_c1_g1_i90;1.29;3.796;5.99e-08;8.84e-07;EDR2_ARATH
1591;TRINITY_DN6201_c1_g1_i90;1.29;3.796;5.99e-08;8.84e-07;EDR2_ARATH
1592;TRINITY_DN6201_c1_g1_i90;1.29;3.796;5.99e-08;8.84e-07;EDR2_ARATH
1593;TRINITY_DN621_c1_g1_i6;-1.49;4.461;7.24e-15;5.59e-13;HAR1_LOTJA
1594;TRINITY_DN621_c1_g1_i6;-1.49;4.461;7.24e-15;5.59e-13;HAR1_LOTJA
1595;TRINITY_DN6229_c0_g2_i1;0.564;4.1697;0.000222;0.00144;IQD9_ARATH
1596;TRINITY_DN62479_c0_g2_i1;0.592;4.0746;7.65e-05;0.000546;POLX_TOBAC
1597;TRINITY_DN62479_c0_g2_i1;0.592;4.0746;7.65e-05;0.000546;POLX_TOBAC
1598;TRINITY_DN62479_c0_g2_i1;0.592;4.0746;7.65e-05;0.000546;POLX_TOBAC
1599;TRINITY_DN62479_c0_g2_i1;0.592;4.0746;7.65e-05;0.000546;POLX_TOBAC
1600;TRINITY_DN6276_c0_g3_i10;-1.21;2.7808;0.000977;0.00506;IP5P2_ARATH
1601;TRINITY_DN6276_c0_g3_i10;-1.21;2.7808;0.000977;0.00506;IP5P2_ARATH
1602;TRINITY_DN6276_c0_g3_i18;-1.11;3.1442;0.000122;0.000817;IP5P2_ARATH
1603;TRINITY_DN6276_c0_g3_i18;-1.11;3.1442;0.000122;0.000817;IP5P2_ARATH
1604;TRINITY_DN6279_c0_g1_i1;-0.548;3.5602;0.0129;0.0491;SYT3_ARATH
1605;TRINITY_DN6293_c0_g1_i21;-1.59;4.0463;2.94e-11;9.17e-10;PUP11_ARATH
1606;TRINITY_DN6293_c0_g1_i21;-1.59;4.0463;2.94e-11;9.17e-10;PUP11_ARATH
1607;TRINITY_DN6298_c0_g3_i1;-0.318;4.4178;0.000222;0.00144;AB9C_ARATH
1608;TRINITY_DN6307_c0_g1_i17;-0.467;4.3224;0.000312;0.00189;RL30_LUPLU
1609;TRINITY_DN6308_c2_g1_i16;-0.893;4.7839;1.84e-12;7.75e-11;IDD1_ARATH
1610;TRINITY_DN6308_c2_g1_i16;-0.893;4.7839;1.84e-12;7.75e-11;IDD1_ARATH
1611;TRINITY_DN6308_c2_g1_i16;-0.893;4.7839;1.84e-12;7.75e-11;IDD1_ARATH
1612;TRINITY_DN632_c0_g1_i11;4.48;3.2983;3.68e-12;1.44e-10;REDX2_CATRO
1613;TRINITY_DN6323_c0_g1_i21;-8.68;1.8597;0.000129;0.000861;COI1_ARATH
1614;TRINITY_DN6323_c0_g1_i21;-8.68;1.8597;0.000129;0.000861;COI1_ARATH
1615;TRINITY_DN6337_c0_g2_i1;1.22;3.1915;3.06e-05;0.000237;VDAC2_SOLTU
1616;TRINITY_DN6365_c0_g1_i23;-1.31;4.5097;1.15e-13;6.59e-12;POT2_ARATH
1617;TRINITY_DN6365_c0_g1_i23;-1.31;4.5097;1.15e-13;6.59e-12;POT2_ARATH
1618;TRINITY_DN63884_c0_g1_i3;0.97;4.5513;5.88e-11;1.72e-09;GLTP1_ARATH
1619;TRINITY_DN6394_c0_g2_i6;0.503;3.4643;0.00635;0.0267;BH107_ARATH
1620;TRINITY_DN6394_c0_g2_i6;0.503;3.4643;0.00635;0.0267;BH107_ARATH
1621;TRINITY_DN6394_c0_g2_i6;0.503;3.4643;0.00635;0.0267;BH107_ARATH
1622;TRINITY_DN6394_c0_g2_i9;0.505;3.9849;3.06e-05;0.000237;BH107_ARATH
1623;TRINITY_DN6409_c0_g1_i17;-1.15;3.4872;1.91e-06;1.99e-05;REV1_ARATH
1624;TRINITY_DN6409_c0_g1_i17;-1.15;3.4872;1.91e-06;1.99e-05;REV1_ARATH
1625;TRINITY_DN6409_c0_g1_i17;-1.15;3.4872;1.91e-06;1.99e-05;REV1_ARATH
1626;TRINITY_DN6409_c0_g1_i17;-1.15;3.4872;1.91e-06;1.99e-05;REV1_ARATH
1627;TRINITY_DN641_c0_g1_i1;0.762;4.4322;3.75e-09;7.23e-08;RRT1_ARATH
1628;TRINITY_DN6418_c0_g1_i10;-0.495;4.7333;1.12e-07;1.64e-06;NLE1_ARATH
1629;TRINITY_DN6418_c0_g1_i10;-0.495;4.7333;1.12e-07;1.64e-06;NLE1_ARATH
1630;TRINITY_DN6418_c0_g1_i10;-0.495;4.7333;1.12e-07;1.64e-06;NLE1_ARATH
1631;TRINITY_DN6443_c0_g1_i1;-2.01;5.5595;4.74e-05;0.000363;AHL20_ARATH
1632;TRINITY_DN6445_c0_g1_i11;1.09;4.7804;1.15e-13;6.59e-12;PME51_ARATH
1633;TRINITY_DN6445_c0_g1_i11;1.09;4.7804;1.15e-13;6.59e-12;PME51_ARATH
1634;TRINITY_DN6446_c1_g1_i4;-0.695;4.5022;9.38e-10;2.07e-08;NRPBC_ARATH
1635;TRINITY_DN6446_c1_g1_i5;-7.63;2.7372;3.75e-09;7.23e-08;NRPBC_ARATH
1636;TRINITY_DN64548_c0_g1_i6;-1.4;3.943;9.38e-10;2.07e-08;NDUA5_ARATH
1637;TRINITY_DN64548_c0_g1_i6;-1.4;3.943;9.38e-10;2.07e-08;NDUA5_ARATH
1638;TRINITY_DN647_c2_g1_i6;-3.14;1.7378;0.00412;0.0178;RPV1_VITRO
1639;TRINITY_DN647_c2_g1_i8;9.98;3.0229;2.94e-11;9.17e-10;RPV1_VITRO
1640;TRINITY_DN6473_c0_g1_i2;-1.24;4.5499;2.31e-13;1.22e-11;UVB31_ARATH
1641;TRINITY_DN6478_c0_g1_i10;-1.17;5.8979;0.00679;0.0285;AB12C_ARATH
1642;TRINITY_DN6478_c0_g1_i10;-1.17;5.8979;0.00679;0.0285;AB12C_ARATH
1643;TRINITY_DN6478_c0_g1_i10;-1.17;5.8979;0.00679;0.0285;AB12C_ARATH
1644;TRINITY_DN6478_c0_g1_i10;-1.17;5.8979;0.00679;0.0285;AB12C_ARATH
1645;TRINITY_DN6490_c1_g1_i1;-1.48;5.2437;2.06e-13;1.16e-11;ATL72_ARATH
1646;TRINITY_DN6495_c1_g1_i1;1.8;5.5031;8.44e-06;7.57e-05;OMT3_HUMLU
1647;TRINITY_DN6495_c1_g1_i1;1.8;5.5031;8.44e-06;7.57e-05;OMT3_HUMLU
1648;TRINITY_DN6495_c1_g1_i1;1.8;5.5031;8.44e-06;7.57e-05;OMT3_HUMLU
1649;TRINITY_DN6495_c1_g1_i12;2.08;5.9704;1.67e-05;0.000139;OMT3_HUMLU
1650;TRINITY_DN6495_c1_g1_i12;2.08;5.9704;1.67e-05;0.000139;OMT3_HUMLU
1651;TRINITY_DN6498_c0_g2_i1;1.11;2.5584;0.00391;0.017;KASC1_ARATH
1652;TRINITY_DN6498_c0_g2_i1;1.11;2.5584;0.00391;0.017;KASC1_ARATH
1653;TRINITY_DN6498_c0_g2_i1;1.11;2.5584;0.00391;0.017;KASC1_ARATH
1654;TRINITY_DN6506_c0_g1_i5;-0.835;5.2003;0.00034;0.00205;TPR1_ARATH
1655;TRINITY_DN6507_c0_g1_i2;-0.591;4.3766;1.2e-07;1.66e-06;CYP95_ARATH
1656;TRINITY_DN6507_c0_g1_i2;-0.591;4.3766;1.2e-07;1.66e-06;CYP95_ARATH
1657;TRINITY_DN6508_c0_g1_i4;-1.22;4.1849;4.69e-10;1.11e-08;CML42_ARATH
1658;TRINITY_DN6518_c0_g1_i4;-2.1;4.3971;0.00991;0.0384;PME3_PHAVU
1659;TRINITY_DN6518_c0_g1_i4;-2.1;4.3971;0.00991;0.0384;PME3_PHAVU
1660;TRINITY_DN6518_c0_g1_i4;-2.1;4.3971;0.00991;0.0384;PME3_PHAVU
1661;TRINITY_DN6521_c0_g1_i2;0.972;5.0952;9.07e-16;8.76e-14;FLZ6_ARATH
1662;TRINITY_DN6521_c0_g1_i2;0.972;5.0952;9.07e-16;8.76e-14;FLZ6_ARATH
1663;TRINITY_DN6548_c0_g1_i16;2.36;5.2442;6.91e-10;1.62e-08;AASS_ARATH
1664;TRINITY_DN6548_c0_g1_i8;2.3;5.9651;5.88e-06;5.62e-05;AASS_ARATH
1665;TRINITY_DN6548_c0_g1_i8;2.3;5.9651;5.88e-06;5.62e-05;AASS_ARATH
1666;TRINITY_DN6548_c0_g1_i8;2.3;5.9651;5.88e-06;5.62e-05;AASS_ARATH
1667;TRINITY_DN6564_c0_g1_i4;-2.31;4.9208;1.09e-15;1.05e-13;LAX2_MEDTR
1668;TRINITY_DN659_c0_g1_i22;-5.97;5.1832;2.57e-10;6.51e-09;C98A2_SOYBN
1669;TRINITY_DN659_c0_g1_i22;-5.97;5.1832;2.57e-10;6.51e-09;C98A2_SOYBN
1670;TRINITY_DN6597_c0_g2_i2;0.73;4.83;2.94e-11;9.17e-10;BH093_ARATH
1671;TRINITY_DN6603_c0_g1_i2;-0.602;2.9725;0.00391;0.017;RMA3_ARATH
1672;TRINITY_DN6603_c0_g1_i2;-0.602;2.9725;0.00391;0.017;RMA3_ARATH
1673;TRINITY_DN6604_c0_g1_i7;-1.57;2.3445;0.00195;0.00927;GL3_ARATH
1674;TRINITY_DN6611_c0_g1_i6;0.956;4.9528;3.62e-05;0.000279;DRM2_ARATH
1675;TRINITY_DN6611_c0_g1_i6;0.956;4.9528;3.62e-05;0.000279;DRM2_ARATH
1676;TRINITY_DN6628_c0_g2_i15;-0.696;3.3642;0.000244;0.00151;CRY1_ARATH
1677;TRINITY_DN6628_c0_g2_i15;-0.696;3.3642;0.000244;0.00151;CRY1_ARATH
1678;TRINITY_DN6628_c0_g2_i15;-0.696;3.3642;0.000244;0.00151;CRY1_ARATH
1679;TRINITY_DN6628_c0_g2_i15;-0.696;3.3642;0.000244;0.00151;CRY1_ARATH
1680;TRINITY_DN6628_c0_g2_i15;-0.696;3.3642;0.000244;0.00151;CRY1_ARATH
1681;TRINITY_DN6633_c0_g1_i37;0.798;5.3416;0.000109;0.00077;NOP2B_ARATH
1682;TRINITY_DN6639_c0_g2_i12;-0.539;4.2669;0.000489;0.00278;CLPX2_ARATH
1683;TRINITY_DN6639_c0_g2_i12;-0.539;4.2669;0.000489;0.00278;CLPX2_ARATH
1684;TRINITY_DN6640_c0_g1_i1;1.55;2.6704;0.000489;0.00278;PLCD2_ARATH
1685;TRINITY_DN6640_c0_g3_i1;1.58;2.0922;0.00391;0.017;PLCD2_ARATH
1686;TRINITY_DN6640_c0_g3_i1;1.58;2.0922;0.00391;0.017;PLCD2_ARATH
1687;TRINITY_DN6640_c0_g3_i1;1.58;2.0922;0.00391;0.017;PLCD2_ARATH
1688;TRINITY_DN6640_c0_g3_i1;1.58;2.0922;0.00391;0.017;PLCD2_ARATH
1689;TRINITY_DN6640_c0_g3_i3;1.58;2.0922;0.00391;0.017;PLCD2_ARATH
1690;TRINITY_DN6640_c0_g3_i3;1.58;2.0922;0.00391;0.017;PLCD2_ARATH
1691;TRINITY_DN6640_c0_g3_i3;1.58;2.0922;0.00391;0.017;PLCD2_ARATH
1692;TRINITY_DN6640_c0_g3_i3;1.58;2.0922;0.00391;0.017;PLCD2_ARATH
1693;TRINITY_DN6686_c0_g1_i7;5.13;4.103;2.21e-22;1.14e-19;SEOB_ARATH
1694;TRINITY_DN6686_c0_g1_i7;5.13;4.103;2.21e-22;1.14e-19;SEOB_ARATH
1695;TRINITY_DN6686_c0_g1_i7;5.13;4.103;2.21e-22;1.14e-19;SEOB_ARATH
1696;TRINITY_DN6699_c0_g1_i22;2.52;2.3544;3.06e-05;0.000237;GAGT3_ARATH
1697;TRINITY_DN6722_c0_g1_i3;-0.992;4.006;5.99e-08;8.84e-07;PP401_ARATH
1698;TRINITY_DN6722_c0_g1_i3;-0.992;4.006;5.99e-08;8.84e-07;PP401_ARATH
1699;TRINITY_DN6730_c0_g1_i20;-0.993;4.074;3e-08;4.73e-07;SIS3_ARATH
1700;TRINITY_DN674_c0_g1_i26;1.23;5.291;1.68e-07;2.31e-06;FLA11_ARATH
1701;TRINITY_DN674_c0_g1_i26;1.23;5.291;1.68e-07;2.31e-06;FLA11_ARATH
1702;TRINITY_DN6745_c0_g1_i12;-2.78;4.2709;2.51e-07;3.21e-06;TOR_ARATH
1703;TRINITY_DN6745_c0_g1_i12;-2.78;4.2709;2.51e-07;3.21e-06;TOR_ARATH
1704;TRINITY_DN6745_c0_g1_i12;-2.78;4.2709;2.51e-07;3.21e-06;TOR_ARATH
1705;TRINITY_DN6759_c0_g1_i6;2.07;5.3569;7.88e-08;1.16e-06;NAP1_SOLLC
1706;TRINITY_DN682_c0_g1_i3;-3.1;3.8071;9.07e-16;8.76e-14;UBI4P_NICSY
1707;TRINITY_DN6834_c0_g1_i1;1.54;5.1705;7.91e-13;3.82e-11;FLA12_ARATH
1708;TRINITY_DN6843_c0_g1_i15;1.51;4.3932;2.31e-13;1.22e-11;PSD7A_ARATH
1709;TRINITY_DN6843_c0_g1_i15;1.51;4.3932;2.31e-13;1.22e-11;PSD7A_ARATH
1710;TRINITY_DN6847_c0_g1_i19;-0.581;4.1156;4.79e-07;5.73e-06;YSL6_ARATH
1711;TRINITY_DN6847_c0_g1_i19;-0.581;4.1156;4.79e-07;5.73e-06;YSL6_ARATH
1712;TRINITY_DN6847_c0_g1_i19;-0.581;4.1156;4.79e-07;5.73e-06;YSL6_ARATH
1713;TRINITY_DN6847_c0_g1_i19;-0.581;4.1156;4.79e-07;5.73e-06;YSL6_ARATH
1714;TRINITY_DN6848_c0_g1_i1;-0.573;3.8541;3.06e-05;0.000237;GPAT5_ARATH
1715;TRINITY_DN6848_c0_g1_i1;-0.573;3.8541;3.06e-05;0.000237;GPAT5_ARATH
1716;TRINITY_DN6848_c0_g1_i1;-0.573;3.8541;3.06e-05;0.000237;GPAT5_ARATH
1717;TRINITY_DN6862_c0_g1_i20;-1.29;3.7963;3e-08;4.73e-07;NHL1_ARATH
1718;TRINITY_DN6866_c0_g1_i2;-1.89;4.083;4.61e-13;2.25e-11;SCL13_ARATH
1719;TRINITY_DN6866_c0_g1_i2;-1.89;4.083;4.61e-13;2.25e-11;SCL13_ARATH
1720;TRINITY_DN6873_c0_g2_i3;3.16;2.8972;3e-08;4.73e-07;VESTR_MEDSA
1721;TRINITY_DN6873_c0_g2_i4;4.24;2.982;9.38e-10;2.07e-08;VESTR_MEDSA
1722;TRINITY_DN6897_c0_g1_i1;1.74;2.9704;1.53e-05;0.000128;SUS6_ARATH
1723;TRINITY_DN6897_c1_g3_i9;-1.01;3.9158;1.2e-07;1.66e-06;LNK2_ARATH
1724;TRINITY_DN6968_c0_g1_i14;-0.99;3.4984;1.53e-05;0.000128;HIR1_CAPAN
1725;TRINITY_DN6968_c0_g1_i14;-0.99;3.4984;1.53e-05;0.000128;HIR1_CAPAN
1726;TRINITY_DN700_c0_g3_i4;0.934;4.6644;1.47e-11;4.97e-10;SRG1_ARATH
1727;TRINITY_DN7000_c0_g1_i16;2.23;4.7777;4.34e-09;8.35e-08;AVP_VIGRR
1728;TRINITY_DN7000_c0_g1_i16;2.23;4.7777;4.34e-09;8.35e-08;AVP_VIGRR
1729;TRINITY_DN7000_c0_g1_i16;2.23;4.7777;4.34e-09;8.35e-08;AVP_VIGRR
1730;TRINITY_DN7000_c0_g1_i16;2.23;4.7777;4.34e-09;8.35e-08;AVP_VIGRR
1731;TRINITY_DN7000_c0_g1_i16;2.23;4.7777;4.34e-09;8.35e-08;AVP_VIGRR
1732;TRINITY_DN7002_c0_g1_i15;0.959;3.9074;8.52e-06;7.63e-05;ARS1_ARATH
1733;TRINITY_DN7002_c0_g1_i15;0.959;3.9074;8.52e-06;7.63e-05;ARS1_ARATH
1734;TRINITY_DN7018_c0_g1_i37;-5.2;4.0501;6.949999999999999e-24;5.2e-21;LRP1A_ARATH
1735;TRINITY_DN7023_c0_g1_i13;1.93;3.7104;2.35e-10;5.97e-09;SGGP_ARATH
1736;TRINITY_DN7036_c0_g1_i19;-0.658;3.732;1.53e-05;0.000128;SAP11_ARATH
1737;TRINITY_DN7039_c0_g1_i13;-1.19;4.944;1.14e-16;1.42e-14;CTR1_ARATH
1738;TRINITY_DN7039_c0_g1_i13;-1.19;4.944;1.14e-16;1.42e-14;CTR1_ARATH
1739;TRINITY_DN7045_c0_g2_i3;-1.06;3.2742;6.11e-05;0.000442;BZP44_ARATH
1740;TRINITY_DN7045_c0_g2_i3;-1.06;3.2742;6.11e-05;0.000442;BZP44_ARATH
1741;TRINITY_DN7049_c0_g1_i18;-1.89;2.1262;0.000977;0.00506;CXXS1_ARATH
1742;TRINITY_DN707_c0_g1_i3;1.99;2.9392;3.83e-06;3.7e-05;PPO_MALDO
1743;TRINITY_DN707_c0_g1_i3;1.99;2.9392;3.83e-06;3.7e-05;PPO_MALDO
1744;TRINITY_DN7082_c0_g1_i13;-1.32;3.8699;7.5e-09;1.36e-07;UCC1_ARATH
1745;TRINITY_DN7107_c0_g1_i1;-1.74;4.8836;3.35e-05;0.00026;DRE2C_ARATH
1746;TRINITY_DN7107_c0_g1_i1;-1.74;4.8836;3.35e-05;0.00026;DRE2C_ARATH
1747;TRINITY_DN7107_c0_g1_i1;-1.74;4.8836;3.35e-05;0.00026;DRE2C_ARATH
1748;TRINITY_DN712_c0_g1_i29;-0.57;3.4847;0.000489;0.00278;SECA2_ARATH
1749;TRINITY_DN712_c0_g1_i29;-0.57;3.4847;0.000489;0.00278;SECA2_ARATH
1750;TRINITY_DN712_c0_g1_i29;-0.57;3.4847;0.000489;0.00278;SECA2_ARATH
1751;TRINITY_DN712_c0_g1_i29;-0.57;3.4847;0.000489;0.00278;SECA2_ARATH
1752;TRINITY_DN7126_c1_g1_i17;1.3;4.5014;9.22e-13;4.17e-11;MP702_ARATH
1753;TRINITY_DN7129_c0_g2_i3;-2.59;3.8621;3.62e-15;2.98e-13;P4KG7_ARATH
1754;TRINITY_DN7140_c0_g1_i3;0.629;4.7383;9.38e-10;2.07e-08;NCKP1_ARATH
1755;TRINITY_DN7144_c0_g1_i9;-0.593;3.8976;7.65e-06;6.88e-05;LDL2_ARATH
1756;TRINITY_DN7151_c0_g2_i3;-1.57;3.9737;5.88e-11;1.72e-09;MAOX_VITVI
1757;TRINITY_DN7152_c1_g1_i7;-1.59;4.8579;1.12e-19;2.9e-17;BRG3_ARATH
1758;TRINITY_DN7152_c1_g1_i7;-1.59;4.8579;1.12e-19;2.9e-17;BRG3_ARATH
1759;TRINITY_DN7152_c1_g1_i7;-1.59;4.8579;1.12e-19;2.9e-17;BRG3_ARATH
1760;TRINITY_DN7179_c1_g1_i3;-0.684;4.1774;2.39e-07;3.07e-06;GBF4_ARATH
1761;TRINITY_DN7182_c0_g1_i28;-2.04;5.371;1.08e-06;1.2e-05;RFS2_ARATH
1762;TRINITY_DN7182_c0_g1_i85;-1.55;5.1537;3.36e-13;1.77e-11;RFS2_ARATH
1763;TRINITY_DN7193_c0_g1_i2;-2.21;4.1435;1.81e-15;1.6e-13;C78A3_SOYBN
1764;TRINITY_DN7193_c0_g1_i2;-2.21;4.1435;1.81e-15;1.6e-13;C78A3_SOYBN
1765;TRINITY_DN7193_c0_g1_i2;-2.21;4.1435;1.81e-15;1.6e-13;C78A3_SOYBN
1766;TRINITY_DN7193_c0_g1_i2;-2.21;4.1435;1.81e-15;1.6e-13;C78A3_SOYBN
1767;TRINITY_DN7193_c0_g1_i35;-1.98;4.7703;2.01e-12;8.46e-11;C78A3_SOYBN
1768;TRINITY_DN7193_c0_g1_i35;-1.98;4.7703;2.01e-12;8.46e-11;C78A3_SOYBN
1769;TRINITY_DN7193_c0_g1_i35;-1.98;4.7703;2.01e-12;8.46e-11;C78A3_SOYBN
1770;TRINITY_DN7193_c0_g1_i35;-1.98;4.7703;2.01e-12;8.46e-11;C78A3_SOYBN
1771;TRINITY_DN7193_c0_g1_i35;-1.98;4.7703;2.01e-12;8.46e-11;C78A3_SOYBN
1772;TRINITY_DN7193_c0_g1_i35;-1.98;4.7703;2.01e-12;8.46e-11;C78A3_SOYBN
1773;TRINITY_DN7193_c0_g1_i35;-1.98;4.7703;2.01e-12;8.46e-11;C78A3_SOYBN
1774;TRINITY_DN7193_c0_g1_i35;-1.98;4.7703;2.01e-12;8.46e-11;C78A3_SOYBN
1775;TRINITY_DN7193_c0_g1_i35;-1.98;4.7703;2.01e-12;8.46e-11;C78A3_SOYBN
1776;TRINITY_DN7193_c0_g1_i35;-1.98;4.7703;2.01e-12;8.46e-11;C78A3_SOYBN
1777;TRINITY_DN721_c0_g1_i27;0.965;3.4689;3.06e-05;0.000237;OTU4_ARATH
1778;TRINITY_DN7213_c0_g1_i6;-3.4;1.9684;0.000125;0.000835;AX22D_VIGRR
1779;TRINITY_DN7213_c0_g1_i6;-3.4;1.9684;0.000125;0.000835;AX22D_VIGRR
1780;TRINITY_DN723_c0_g2_i1;0.801;4.7862;0.00571;0.0242;SCP20_ARATH
1781;TRINITY_DN723_c0_g2_i1;0.801;4.7862;0.00571;0.0242;SCP20_ARATH
1782;TRINITY_DN7244_c0_g1_i14;0.579;4.3921;2.39e-07;3.07e-06;CATB2_ARATH
1783;TRINITY_DN7244_c0_g1_i8;-1.41;4.1438;2.94e-11;9.17e-10;CATB2_ARATH
1784;TRINITY_DN7244_c1_g1_i3;-1.69;4.0507;7.36e-12;2.69e-10;CATB1_ARATH
1785;TRINITY_DN7276_c0_g1_i5;1.01;4.3214;1.58e-05;0.000131;LEGRE_VIGUN
1786;TRINITY_DN7276_c0_g1_i5;1.01;4.3214;1.58e-05;0.000131;LEGRE_VIGUN
